epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
14,120870,0.59385,0.93177,0.67781,0.00858,0.23402,0.91902,0.86033,0.93094,0.86236,0.92732,0.86917,0.94043,0.84106,0.43967,0.67696,0.45645,0.01372,0,0.00116903,0.00116903,0.00116903
15,129306,0.58111,0.90774,0.65488,0.00831,0.22468,0.91864,0.89108,0.94182,0.8804,0.92885,0.90205,0.95119,0.84555,0.41523,0.70142,0.43569,0.01245,0,0.00116413,0.00116413,0.00116413
16,137281,0.588,0.9187,0.65252,0.00837,0.21883,0.90781,0.88546,0.93737,0.87828,0.91545,0.89339,0.94371,0.84714,0.40363,0.64135,0.36856,0.01226,0,0.00115889,0.00115889,0.00115889
17,145413,0.57843,0.92614,0.65981,0.00811,0.22021,0.92638,0.91573,0.94701,0.87858,0.93337,0.92361,0.95386,0.85643,0.42339,0.66522,0.36495,0.0129,0,0.00115331,0.00115331,0.00115331
18,154665,0.56463,0.872,0.62076,0.00797,0.20869,0.90546,0.91659,0.94542,0.88449,0.92329,0.92671,0.95364,0.86176,0.4052,0.6477,0.35731,0.01215,0,0.0011474,0.0011474,0.0011474
19,163299,0.54984,0.89938,0.62316,0.00776,0.20675,0.89988,0.9342,0.95105,0.89889,0.90721,0.94245,0.96218,0.87271,0.38315,0.64508,0.36535,0.01122,0,0.00114114,0.00114114,0.00114114
20,171305,0.55136,0.86289,0.60511,0.00778,0.20204,0.95571,0.91299,0.95725,0.90743,0.96286,0.92018,0.96377,0.88284,0.38227,0.65954,0.30064,0.01136,0,0.00113456,0.00113456,0.00113456
21,180206,0.53255,0.86911,0.60173,0.00746,0.20006,0.95124,0.90635,0.95715,0.89656,0.96084,0.91527,0.963,0.87801,0.41075,0.64959,0.33208,0.01264,0,0.00112765,0.00112765,0.00112765
22,189137,0.54231,0.86191,0.58043,0.00758,0.19182,0.89933,0.9312,0.95147,0.89188,0.91489,0.92551,0.95447,0.85926,0.39223,0.63508,0.3325,0.0116,0,0.00112043,0.00112043,0.00112043
23,198170,0.52521,0.83235,0.56235,0.00739,0.1843,0.93734,0.91708,0.95167,0.90097,0.94375,0.92392,0.96022,0.87569,0.38627,0.65143,0.32966,0.01184,0,0.00111288,0.00111288,0.00111288
24,206203,0.5201,0.8321,0.54825,0.00727,0.17637,0.93756,0.92877,0.95342,0.90565,0.94419,0.93438,0.9603,0.88496,0.37057,0.61836,0.33909,0.01112,0,0.00110503,0.00110503,0.00110503
25,214708,0.53021,0.85114,0.54609,0.00745,0.17699,0.90847,0.93384,0.95097,0.91021,0.91569,0.94116,0.95875,0.87087,0.35322,0.63573,0.32409,0.01057,0,0.00109687,0.00109687,0.00109687
26,223800,0.51418,0.82003,0.526,0.00713,0.16325,0.92085,0.92349,0.94625,0.89408,0.91767,0.93576,0.95237,0.87263,0.39171,0.62478,0.33518,0.01214,0,0.00108841,0.00108841,0.00108841
27,232444,0.50185,0.81806,0.52369,0.00699,0.16844,0.92772,0.93247,0.95795,0.90898,0.93502,0.93697,0.96313,0.88532,0.36487,0.60596,0.28985,0.01111,0,0.00107966,0.00107966,0.00107966
28,240988,0.50122,0.80224,0.51719,0.00692,0.16321,0.93401,0.9206,0.95099,0.91259,0.94319,0.93088,0.95762,0.87201,0.33887,0.63583,0.31321,0.01003,0,0.00107062,0.00107062,0.00107062
29,249569,0.49089,0.79076,0.50251,0.00683,0.15463,0.93574,0.93581,0.95847,0.91931,0.94168,0.9418,0.96355,0.87934,0.34581,0.60097,0.28927,0.01033,0,0.0010613,0.0010613,0.0010613
30,258137,0.49005,0.82384,0.51211,0.00679,0.16048,0.94176,0.91755,0.95601,0.91659,0.94483,0.92364,0.96194,0.86878,0.34257,0.67551,0.36481,0.01015,0,0.0010517,0.0010517,0.0010517
31,266517,0.49388,0.78459,0.50236,0.00671,0.1568,0.93077,0.91081,0.9538,0.91957,0.93837,0.92009,0.96185,0.88375,0.3372,0.5953,0.30111,0.00992,0,0.00104184,0.00104184,0.00104184
32,274938,0.47832,0.78539,0.49268,0.00649,0.16042,0.91876,0.93539,0.9613,0.92111,0.92359,0.93915,0.96662,0.88401,0.33419,0.64244,0.30039,0.00981,0,0.00103171,0.00103171,0.00103171
33,283175,0.4826,0.7894,0.49753,0.00657,0.15842,0.93861,0.9481,0.95852,0.91556,0.9423,0.95377,0.9628,0.88632,0.33206,0.62143,0.30576,0.00999,0,0.00102133,0.00102133,0.00102133
34,291630,0.47906,0.79844,0.48397,0.00651,0.15033,0.93679,0.93232,0.95795,0.92576,0.94762,0.94367,0.96608,0.88551,0.31249,0.59076,0.29173,0.00908,0,0.0010107,0.0010107,0.0010107
35,299604,0.46294,0.77376,0.47278,0.00635,0.14747,0.94379,0.94905,0.96049,0.92196,0.95292,0.95611,0.9663,0.89032,0.34302,0.61655,0.27238,0.01003,0,0.000999833,0.000999833,0.000999833
36,307808,0.47252,0.79722,0.46055,0.0065,0.14696,0.94111,0.9427,0.96289,0.93234,0.94745,0.94856,0.96647,0.89408,0.31264,0.59306,0.28967,0.00909,0,0.000988731,0.000988731,0.000988731
37,316802,0.45968,0.7441,0.45069,0.00625,0.13896,0.9586,0.93745,0.96502,0.92525,0.96335,0.94306,0.96953,0.88962,0.34341,0.61938,0.27243,0.01023,0,0.000977404,0.000977404,0.000977404
38,325375,0.45995,0.77792,0.46168,0.00628,0.1417,0.95691,0.92127,0.96297,0.9293,0.96335,0.92777,0.96929,0.89316,0.33055,0.62372,0.27587,0.00969,0,0.000965859,0.000965859,0.000965859
39,334134,0.45604,0.77315,0.44211,0.0062,0.14159,0.93934,0.93668,0.95895,0.92419,0.94401,0.94183,0.9646,0.89466,0.32405,0.59254,0.28392,0.00972,0,0.000954105,0.000954105,0.000954105
40,341989,0.45546,0.7624,0.44539,0.00612,0.13956,0.94756,0.92909,0.95766,0.92568,0.9531,0.93547,0.96292,0.89315,0.29731,0.59951,0.2776,0.00858,0,0.000942149,0.000942149,0.000942149
41,350584,0.45081,0.74971,0.43803,0.00609,0.13393,0.94289,0.93303,0.95494,0.92273,0.94896,0.9396,0.96011,0.89538,0.31251,0.58875,0.2939,0.00897,0,0.00093,0.00093,0.00093
42,359360,0.44154,0.74973,0.42961,0.00604,0.13065,0.94354,0.93694,0.96289,0.93128,0.94757,0.94398,0.96617,0.89192,0.31957,0.61317,0.2456,0.00926,0,0.000917666,0.000917666,0.000917666
43,367760,0.4441,0.76392,0.42506,0.00602,0.13308,0.94104,0.93718,0.96199,0.93498,0.94581,0.94216,0.96542,0.89734,0.29932,0.59339,0.25761,0.00867,0,0.000905155,0.000905155,0.000905155
44,375729,0.44129,0.74786,0.41522,0.00594,0.12726,0.95585,0.93916,0.96131,0.93151,0.96102,0.94453,0.96548,0.89975,0.30697,0.6061,0.2603,0.00896,0,0.000892476,0.000892476,0.000892476
45,384192,0.43789,0.72476,0.41745,0.00577,0.12437,0.95419,0.93821,0.96301,0.93708,0.9601,0.94423,0.96832,0.89873,0.3022,0.59392,0.2658,0.00872,0,0.000879638,0.000879638,0.000879638
46,393455,0.43459,0.72217,0.40297,0.00579,0.12141,0.94896,0.93864,0.96407,0.93593,0.95707,0.9453,0.96839,0.90134,0.29597,0.58934,0.26239,0.00841,0,0.000866649,0.000866649,0.000866649
47,402376,0.43505,0.73762,0.41325,0.00576,0.12599,0.95172,0.94169,0.96182,0.93436,0.95797,0.9479,0.96661,0.90016,0.30889,0.58599,0.29267,0.00891,0,0.000853519,0.000853519,0.000853519
48,410531,0.43337,0.73773,0.39878,0.00578,0.12175,0.95449,0.92164,0.95845,0.93135,0.96189,0.92892,0.96416,0.89758,0.28442,0.59697,0.25412,0.00817,0,0.000840256,0.000840256,0.000840256
49,418815,0.4261,0.7217,0.38813,0.00578,0.12021,0.9532,0.93601,0.96009,0.93158,0.94644,0.95268,0.96651,0.89966,0.30001,0.59827,0.27044,0.00862,0,0.000826869,0.000826869,0.000826869
50,427645,0.41717,0.71367,0.38374,0.00551,0.1161,0.94917,0.94345,0.95944,0.93258,0.95526,0.9498,0.96546,0.90182,0.29803,0.58547,0.25987,0.00852,0,0.000813368,0.000813368,0.000813368
51,435696,0.41736,0.69835,0.38578,0.00545,0.11395,0.93133,0.94026,0.95972,0.93325,0.9372,0.94672,0.96519,0.89724,0.28347,0.57996,0.25812,0.00803,0,0.000799762,0.000799762,0.000799762
52,447990,0.41963,0.71675,0.39016,0.00556,0.11997,0.90418,0.68816,0.76372,0.7538,0.90813,0.69121,0.76714,0.72748,0.29112,0.59189,inf,0.00853,0,0.00078606,0.00078606,0.00078606
53,456471,0.41966,0.72326,0.38749,0.0056,0.11783,0.95951,0.943,0.96067,0.93201,0.96962,0.94439,0.96535,0.89378,0.28534,0.58226,0.26619,0.00825,0,0.000772272,0.000772272,0.000772272
54,465848,0.41092,0.6943,0.37147,0.00544,0.10941,0.9447,0.94694,0.9626,0.93626,0.951,0.95373,0.9682,0.89966,0.29919,0.57043,0.26353,0.00862,0,0.000758407,0.000758407,0.000758407
55,474155,0.40539,0.70061,0.37563,0.00535,0.11236,0.96371,0.94564,0.96163,0.93418,0.96981,0.95161,0.96725,0.90187,0.28644,0.58752,0.25723,0.00818,0,0.000744475,0.000744475,0.000744475
56,482108,0.39492,0.70583,0.35984,0.0052,0.10234,0.95621,0.94592,0.96302,0.93954,0.96172,0.95169,0.9687,0.9023,0.26972,0.58038,0.24421,0.00753,0,0.000730484,0.000730484,0.000730484
57,490809,0.40375,0.71354,0.36387,0.00538,0.11292,0.95775,0.93798,0.96043,0.93711,0.96355,0.94392,0.96576,0.9014,0.27219,0.58728,0.25033,0.00778,0,0.000716445,0.000716445,0.000716445
58,500115,0.39262,0.68068,0.34386,0.00514,0.10083,0.94997,0.94014,0.96089,0.93583,0.95609,0.94641,0.96548,0.90063,0.26968,0.58244,0.24379,0.00772,0,0.000702368,0.000702368,0.000702368
59,508596,0.39506,0.69218,0.35056,0.00516,0.10575,0.94524,0.95725,0.96066,0.93759,0.95008,0.96242,0.96636,0.90158,0.27392,0.58509,0.24989,0.00785,0,0.000688261,0.000688261,0.000688261
60,522326,0.38322,0.66361,0.33545,0.00503,0.09752,0.9534,0.94598,0.9601,0.93592,0.95783,0.95065,0.96516,0.9006,0.26923,0.5885,0.24358,0.00765,0,0.000674136,0.000674136,0.000674136
61,530712,0.39501,0.66999,0.347,0.00521,0.10137,0.96018,0.94006,0.96365,0.94103,0.96614,0.94674,0.9686,0.90555,0.28279,0.58146,0.24083,0.0082,0,0.00066,0.00066,0.00066
62,539990,0.39214,0.69067,0.33886,0.00519,0.0998,0.96055,0.95088,0.96624,0.94309,0.96435,0.95649,0.97027,0.90618,0.28001,0.58406,0.24583,0.00802,0,0.000645864,0.000645864,0.000645864
63,549093,0.3885,0.67121,0.33317,0.00508,0.1009,0.96069,0.94293,0.96283,0.93911,0.96517,0.94753,0.96783,0.90642,0.26587,0.57434,0.23961,0.0075,0,0.000631739,0.000631739,0.000631739
64,556783,0.38023,0.65016,0.33122,0.00492,0.09511,0.96753,0.94251,0.96264,0.94067,0.97283,0.94796,0.96791,0.90859,0.27007,0.57284,0.24984,0.00768,0,0.000617632,0.000617632,0.000617632
65,565225,0.37736,0.65611,0.33648,0.00492,0.10059,0.96024,0.94054,0.96139,0.93624,0.96694,0.94501,0.96678,0.90442,0.28409,0.57683,0.25131,0.00821,0,0.000603555,0.000603555,0.000603555
66,573821,0.38157,0.66547,0.32286,0.00496,0.09587,0.95332,0.94251,0.96228,0.94058,0.95877,0.94795,0.96865,0.9084,0.27203,0.58015,0.25812,0.00781,0,0.000589516,0.000589516,0.000589516
67,582234,0.37555,0.65714,0.32595,0.00485,0.09387,0.9552,0.95175,0.96278,0.93902,0.96104,0.95779,0.96965,0.90756,0.27446,0.56635,0.24444,0.0079,0,0.000575525,0.000575525,0.000575525
68,590892,0.38234,0.6733,0.32789,0.00494,0.09414,0.96232,0.94772,0.96111,0.9395,0.96684,0.95239,0.96671,0.90408,0.27141,0.58213,0.23497,0.00781,0,0.000561593,0.000561593,0.000561593
69,599383,0.36847,0.64482,0.30957,0.00474,0.08841,0.95999,0.94802,0.96591,0.94573,0.96613,0.95442,0.97049,0.91335,0.25846,0.57277,0.24336,0.00732,0,0.000547728,0.000547728,0.000547728
70,608094,0.36878,0.65017,0.30831,0.00484,0.08822,0.96249,0.94452,0.96322,0.94139,0.96826,0.95059,0.96929,0.90933,0.27601,0.58151,0.2521,0.0079,0,0.00053394,0.00053394,0.00053394
71,617257,0.37351,0.65499,0.32077,0.00473,0.09093,0.9597,0.94739,0.96324,0.94203,0.96554,0.95355,0.96809,0.9072,0.26295,0.59039,0.24121,0.00753,0,0.000520238,0.000520238,0.000520238
72,625290,0.36358,0.65067,0.31521,0.00468,0.08752,0.95929,0.95821,0.96357,0.94217,0.96566,0.96413,0.96843,0.90623,0.26267,0.58093,0.22571,0.00745,0,0.000506632,0.000506632,0.000506632
73,633934,0.35977,0.66043,0.30291,0.00466,0.09005,0.96156,0.94844,0.96587,0.9458,0.96609,0.95303,0.96968,0.91022,0.24945,0.57962,0.24075,0.00705,0,0.000493131,0.000493131,0.000493131
74,643345,0.35807,0.6313,0.30177,0.00461,0.08839,0.95758,0.94976,0.96242,0.94098,0.96249,0.95465,0.96842,0.90965,0.26224,0.57905,0.24812,0.0075,0,0.000479744,0.000479744,0.000479744
75,651769,0.35955,0.64451,0.29002,0.00462,0.08495,0.95968,0.95583,0.96407,0.94323,0.96412,0.96049,0.96919,0.91021,0.24997,0.57563,0.23187,0.00704,0,0.000466481,0.000466481,0.000466481
76,660432,0.35798,0.64581,0.29787,0.0046,0.08492,0.96158,0.94764,0.96498,0.94604,0.96832,0.95492,0.97127,0.91282,0.24146,0.57807,0.24588,0.00666,0,0.000453351,0.000453351,0.000453351
77,669815,0.34616,0.62863,0.2898,0.00438,0.08362,0.95425,0.95701,0.96527,0.94509,0.95982,0.96231,0.96939,0.91415,0.25032,0.58123,0.25066,0.00708,0,0.000440362,0.000440362,0.000440362
78,8144.3,0.43364,0.85294,0.39669,0.0057,0.15576,0.95761,0.94961,0.9684,0.94554,0.96173,0.95778,0.97289,0.91318,0.28653,0.60413,0.22277,0.00819,0,0.000427524,0.000427524,0.000427524
79,16445.6,0.39449,0.71457,0.33436,0.00516,0.11418,0.94698,0.95235,0.96402,0.94117,0.95445,0.95918,0.96949,0.90832,0.27301,0.60584,0.22158,0.00776,0,0.000414845,0.000414845,0.000414845
80,25794.7,0.38422,0.69128,0.32294,0.00499,0.10103,0.96346,0.95077,0.9658,0.94497,0.9691,0.9574,0.97053,0.91114,0.26323,0.59673,0.23119,0.0075,0,0.000402334,0.000402334,0.000402334
81,34576.7,0.36902,0.6704,0.30609,0.00469,0.09608,0.95274,0.95107,0.96384,0.94241,0.95953,0.9582,0.9692,0.90853,0.2642,0.59557,0.23533,0.00733,0,0.00039,0.00039,0.00039
82,43285,0.3676,0.65698,0.29724,0.00468,0.0937,0.96106,0.94511,0.96343,0.9424,0.96683,0.95118,0.96919,0.91124,0.25872,0.58559,0.22544,0.00723,0,0.000377851,0.000377851,0.000377851
83,51533,0.3622,0.65653,0.29545,0.00468,0.09295,0.96326,0.94524,0.96755,0.94696,0.96915,0.95114,0.97207,0.91472,0.25188,0.5832,0.21864,0.00708,0,0.000365895,0.000365895,0.000365895
84,59644.2,0.36167,0.66247,0.2964,0.00473,0.09233,0.95637,0.95217,0.96592,0.94553,0.9626,0.95846,0.97057,0.91401,0.25469,0.57857,0.2339,0.00726,0,0.000354141,0.000354141,0.000354141
85,68383.5,0.36433,0.66951,0.30037,0.00465,0.08979,0.96273,0.95429,0.96643,0.94566,0.96837,0.96041,0.97098,0.91506,0.26689,0.57166,0.21977,0.00759,0,0.000342596,0.000342596,0.000342596
86,76030.4,0.35686,0.65382,0.28755,0.00455,0.08768,0.95594,0.95484,0.96787,0.94846,0.962,0.9612,0.97191,0.91673,0.25588,0.58223,0.22939,0.00716,0,0.000331269,0.000331269,0.000331269
87,84393.6,0.35448,0.64342,0.28038,0.00457,0.08324,0.95182,0.95295,0.96672,0.94584,0.9575,0.95901,0.97124,0.91416,0.25434,0.58383,0.2344,0.00716,0,0.000320167,0.000320167,0.000320167
88,92240.9,0.34451,0.6187,0.26594,0.00436,0.07823,0.95418,0.95482,0.96721,0.94685,0.96581,0.95555,0.97132,0.91374,0.25963,0.58525,0.23444,0.00723,0,0.000309298,0.000309298,0.000309298
89,100492,0.34334,0.62223,0.26678,0.00433,0.07623,0.9608,0.94706,0.96876,0.95027,0.96563,0.95294,0.97272,0.9166,0.25625,0.58131,0.22461,0.00719,0,0.000298669,0.000298669,0.000298669
90,109022,0.3406,0.63205,0.2652,0.00433,0.0776,0.95934,0.9475,0.96733,0.94627,0.9651,0.95357,0.97126,0.91453,0.25303,0.57365,0.24259,0.00709,0,0.000288289,0.000288289,0.000288289
91,117695,0.34014,0.62821,0.26422,0.00432,0.07689,0.9613,0.94625,0.96711,0.94692,0.9674,0.95414,0.97194,0.91365,0.24815,0.57424,0.23806,0.00689,0,0.000278162,0.000278162,0.000278162
92,126108,0.33631,0.61529,0.25841,0.00423,0.07636,0.95897,0.94843,0.96306,0.94363,0.96291,0.95346,0.9679,0.91141,0.25525,0.58009,0.24529,0.00715,0,0.000268298,0.000268298,0.000268298
93,133608,0.33876,0.62544,0.26415,0.00429,0.07503,0.96626,0.95103,0.96264,0.94224,0.97209,0.9571,0.96882,0.91118,0.25255,0.57954,0.24873,0.00707,0,0.000258702,0.000258702,0.000258702
94,141961,0.34083,0.62733,0.25877,0.00425,0.07653,0.96093,0.95384,0.96537,0.94595,0.96671,0.95991,0.97047,0.91301,0.25387,0.58458,0.23807,0.0072,0,0.000249381,0.000249381,0.000249381
95,150482,0.33725,0.60705,0.25869,0.00422,0.07296,0.955,0.95458,0.9638,0.94558,0.96114,0.96093,0.96912,0.91201,0.24823,0.57255,0.24336,0.00695,0,0.000240341,0.000240341,0.000240341
96,158928,0.32657,0.61865,0.25465,0.00409,0.07247,0.9532,0.95557,0.96477,0.94647,0.95972,0.96067,0.97056,0.91547,0.24626,0.57616,0.24727,0.00684,0,0.000231589,0.000231589,0.000231589
97,167398,0.32833,0.59285,0.24802,0.0041,0.06881,0.95404,0.95017,0.96543,0.94639,0.95937,0.95573,0.97115,0.91636,0.24683,0.58227,0.23752,0.00686,0,0.000223131,0.000223131,0.000223131
98,175821,0.32534,0.60248,0.24485,0.00405,0.06908,0.95869,0.95634,0.9677,0.94885,0.96403,0.96192,0.97294,0.91748,0.25038,0.58153,0.22636,0.007,0,0.000214972,0.000214972,0.000214972
99,184190,0.32731,0.60933,0.25352,0.00409,0.07334,0.95421,0.95319,0.96568,0.94641,0.95965,0.95879,0.97007,0.91441,0.24985,0.57683,0.23632,0.00703,0,0.000207118,0.000207118,0.000207118
100,192233,0.32367,0.59015,0.23662,0.00409,0.06563,0.96372,0.95327,0.96782,0.95039,0.9691,0.95888,0.97156,0.91774,0.24463,0.57679,0.23175,0.0068,0,0.000199574,0.000199574,0.000199574
101,200727,0.32107,0.59293,0.23721,0.00406,0.06581,0.96716,0.95124,0.9677,0.95005,0.97277,0.95662,0.97106,0.91799,0.24283,0.5772,0.23765,0.00675,0,0.000192346,0.000192346,0.000192346
102,209069,0.32678,0.59871,0.23978,0.00414,0.07075,0.96663,0.94947,0.96519,0.94723,0.97299,0.95612,0.96957,0.91689,0.23546,0.57351,0.23584,0.00651,0,0.000185439,0.000185439,0.000185439
103,217669,0.31393,0.59047,0.23179,0.00392,0.06495,0.95902,0.95334,0.96625,0.94828,0.96525,0.9597,0.97023,0.91601,0.23673,0.5717,0.22789,0.00655,0,0.000178856,0.000178856,0.000178856
104,226043,0.31762,0.58163,0.22879,0.00396,0.06566,0.95941,0.94257,0.9634,0.94571,0.96574,0.94888,0.96853,0.91541,0.23578,0.57563,0.24126,0.00653,0,0.000172604,0.000172604,0.000172604
105,234762,0.31554,0.5787,0.23203,0.00393,0.0662,0.9582,0.94872,0.96405,0.94574,0.96441,0.95508,0.96966,0.91615,0.24252,0.57206,0.25141,0.00672,0,0.000166685,0.000166685,0.000166685
106,243267,0.31479,0.57549,0.22712,0.00396,0.06394,0.96473,0.94749,0.96786,0.94984,0.97056,0.95338,0.97254,0.9163,0.24708,0.58159,0.23743,0.00693,0,0.000161105,0.000161105,0.000161105
107,252425,0.31425,0.59273,0.22983,0.00396,0.06491,0.96656,0.95089,0.9672,0.94874,0.97257,0.9567,0.97237,0.91675,0.24201,0.57844,0.23626,0.00671,0,0.000155867,0.000155867,0.000155867
108,260880,0.31649,0.57053,0.22758,0.00386,0.0644,0.96794,0.94739,0.96543,0.94729,0.9741,0.95321,0.96903,0.91655,0.23835,0.57423,0.23588,0.00661,0,0.000150974,0.000150974,0.000150974
109,268827,0.30997,0.57493,0.22459,0.00382,0.06358,0.96927,0.94865,0.96612,0.9476,0.97563,0.95499,0.96977,0.91773,0.23813,0.57831,0.23545,0.00659,0,0.000146429,0.000146429,0.000146429
110,277218,0.31449,0.58136,0.22947,0.00383,0.06449,0.96604,0.95485,0.96407,0.94508,0.97233,0.9612,0.96868,0.91459,0.23753,0.57696,0.22712,0.00654,0,0.000142237,0.000142237,0.000142237
111,285905,0.2101,0.41372,0.10526,0.00421,0.01079,0.9575,0.94854,0.96299,0.94282,0.96326,0.95445,0.96752,0.91119,0.24285,0.5917,0.24259,0.00671,0,0.0001384,0.0001384,0.0001384
112,294267,0.20782,0.40111,0.09762,0.0041,0.00804,0.95659,0.94936,0.96289,0.94238,0.96252,0.95527,0.96762,0.90865,0.24003,0.59565,0.24274,0.00664,0,0.00013492,0.00013492,0.00013492
113,302799,0.20443,0.39781,0.10282,0.00408,0.00867,0.95714,0.95641,0.96606,0.94618,0.96097,0.96301,0.96976,0.91254,0.23806,0.59533,0.23922,0.00661,0,0.0001318,0.0001318,0.0001318
114,311828,0.20178,0.39438,0.09419,0.004,0.0079,0.96368,0.95372,0.96304,0.94248,0.96924,0.96067,0.96861,0.91084,0.24071,0.59309,0.23673,0.00668,0,0.000129042,0.000129042,0.000129042
115,321179,0.19553,0.39216,0.09479,0.00384,0.00781,0.96474,0.95091,0.96507,0.94526,0.97096,0.95731,0.97031,0.91442,0.24016,0.5951,0.23383,0.00664,0,0.000126648,0.000126648,0.000126648
