epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
11,10307.6,0.53986,1.09518,0.91375,0.98527,0,0.81012,0.82703,0.88305,0.82194,0.82171,0.82902,0.88919,0.77924,0.40715,0.70186,0.61989,0.87166,0,0.002954,0.002954,0.002954
12,11345.7,0.52997,1.09811,0.88466,0.97694,0,0.7926,0.91765,0.92175,0.86338,0.7963,0.92268,0.92824,0.81768,0.36636,0.70242,0.50864,0.84133,0,0.00294441,0.00294441,0.00294441
13,11617.3,0.51387,1.0733,0.84314,0.97165,0,0.80475,0.86883,0.90112,0.84805,0.80975,0.88034,0.91053,0.80771,0.36626,0.69196,0.54027,0.84156,0,0.00293393,0.00293393,0.00293393
14,11865.1,0.50708,1.04213,0.82801,0.9658,0,0.86444,0.86477,0.92367,0.86773,0.87137,0.87362,0.93611,0.83443,0.35117,0.66732,0.46783,0.83299,0,0.00292257,0.00292257,0.00292257
15,12057.1,0.49891,1.03121,0.78753,0.9619,0,0.81026,0.82906,0.87918,0.81724,0.81728,0.83671,0.88719,0.79451,0.40246,0.66075,0.55886,0.83905,0,0.00291033,0.00291033,0.00291033
16,12222.9,0.48951,1.04408,0.77065,0.96054,0,0.88646,0.92739,0.93098,0.88425,0.89164,0.93374,0.93667,0.84252,0.34031,0.638,0.40563,0.83281,0,0.00289724,0.00289724,0.00289724
17,13490.8,0.48163,1.02864,0.73404,0.95583,0,0.88094,0.87186,0.92945,0.88141,0.88612,0.87803,0.93473,0.84087,0.33882,0.66136,0.45852,0.81494,0,0.00288329,0.00288329,0.00288329
18,13666.7,0.48185,1.01938,0.73227,0.95723,0,0.85672,0.85513,0.90997,0.86904,0.88822,0.84163,0.91567,0.82192,0.3249,0.66277,0.4942,0.81293,0,0.00286849,0.00286849,0.00286849
19,13807.6,0.47432,0.98986,0.72017,0.95397,0,0.80092,0.94106,0.9272,0.87866,0.80441,0.94664,0.93295,0.83522,0.35018,0.6414,0.43847,0.83756,0,0.00285286,0.00285286,0.00285286
20,13945.6,0.46742,0.99296,0.7145,0.94907,0,0.89326,0.8432,0.89706,0.84603,0.90088,0.8499,0.90808,0.80413,0.3508,0.65648,0.47408,0.85381,0,0.0028364,0.0028364,0.0028364
21,14248.8,0.45738,0.98628,0.68501,0.94962,0,0.9252,0.88901,0.93423,0.897,0.92891,0.89327,0.9395,0.85566,0.32222,0.61152,0.3952,0.81687,0,0.00281913,0.00281913,0.00281913
22,14390.1,0.4585,0.97944,0.67906,0.94445,0,0.87574,0.94114,0.94323,0.90188,0.87729,0.94458,0.94501,0.85448,0.3076,0.59992,0.37436,0.80502,0,0.00280106,0.00280106,0.00280106
23,15540.8,0.45034,0.96561,0.65791,0.94565,0,0.85872,0.90936,0.93493,0.8828,0.85753,0.91555,0.93825,0.81246,0.36222,0.9312,0.54587,0.85209,0,0.00278221,0.00278221,0.00278221
24,15673.4,0.44035,0.93442,0.63529,0.93735,0,0.88883,0.93575,0.94538,0.90701,0.89329,0.94068,0.95039,0.86998,0.30415,0.59714,0.37532,0.81486,0,0.00276257,0.00276257,0.00276257
25,15804.4,0.44245,0.95277,0.64284,0.94006,0,0.86463,0.94541,0.95165,0.91201,0.86737,0.94942,0.95519,0.86862,0.31099,0.59678,0.33801,0.81625,0,0.00274217,0.00274217,0.00274217
26,16052.4,0.44431,0.94857,0.62566,0.94028,0,0.91531,0.86505,0.94002,0.89147,0.91593,0.86806,0.94254,0.84577,0.34331,0.659,0.44657,0.83914,0,0.00272103,0.00272103,0.00272103
27,16185.9,0.4321,0.90947,0.60417,0.93397,0,0.94627,0.92573,0.9614,0.92261,0.95045,0.93006,0.9675,0.88151,0.30332,0.61056,0.33579,0.81014,0,0.00269915,0.00269915,0.00269915
28,16323.4,0.43326,0.9367,0.60272,0.93333,0,0.89165,0.94553,0.96057,0.92118,0.89541,0.94861,0.96545,0.87523,0.31673,0.58708,0.35883,0.81236,0,0.00267655,0.00267655,0.00267655
29,16453.3,0.43186,0.91844,0.61631,0.93392,0,0.88604,0.95082,0.96622,0.92647,0.891,0.95659,0.971,0.88297,0.31211,0.58032,0.32786,0.82424,0,0.00265325,0.00265325,0.00265325
30,16633.9,0.4247,0.91138,0.60035,0.9299,0,0.94922,0.9113,0.95554,0.9199,0.95497,0.91652,0.9628,0.87913,0.30608,0.57927,0.36781,0.81203,0,0.00262926,0.00262926,0.00262926
31,16754.5,0.42978,0.92076,0.58954,0.93499,0,0.9411,0.92623,0.95683,0.91419,0.94629,0.93176,0.96274,0.87688,0.31723,0.56466,0.33957,0.82754,0,0.00260459,0.00260459,0.00260459
32,16875.7,0.42653,0.91252,0.57937,0.93019,0,0.93159,0.93511,0.95584,0.91628,0.93679,0.94064,0.9623,0.8816,0.30157,0.56174,0.33121,0.81261,0,0.00257928,0.00257928,0.00257928
33,17009.1,0.42097,0.93253,0.56892,0.92667,0,0.95124,0.92688,0.96156,0.91711,0.95452,0.9306,0.96629,0.88805,0.33671,0.57493,0.36291,0.83451,0,0.00255333,0.00255333,0.00255333
34,17134.9,0.42316,0.89154,0.55767,0.92608,0,0.87853,0.94047,0.95333,0.91604,0.88316,0.9454,0.95945,0.87817,0.30705,0.55705,0.30272,0.8073,0,0.00252675,0.00252675,0.00252675
35,17252.4,0.40556,0.87362,0.55169,0.92422,0,0.94265,0.94915,0.96767,0.94006,0.95346,0.95097,0.97448,0.89712,0.29325,0.55769,0.30592,0.80945,0,0.00249958,0.00249958,0.00249958
36,17411.2,0.41168,0.91127,0.55459,0.9248,0,0.9632,0.91653,0.9653,0.93591,0.96797,0.92079,0.9726,0.89874,0.29822,0.55043,0.30642,0.80946,0,0.00247183,0.00247183,0.00247183
37,17529.8,0.40149,0.88287,0.52945,0.91984,0,0.93875,0.92358,0.96005,0.92369,0.9419,0.92881,0.96463,0.88411,0.31076,0.55813,0.30486,0.80832,0,0.00244351,0.00244351,0.00244351
38,17646.8,0.39886,0.86528,0.53315,0.91743,0,0.9513,0.93446,0.96511,0.93718,0.95636,0.9398,0.96977,0.89155,0.27764,0.55978,0.29758,0.79341,0,0.00241465,0.00241465,0.00241465
39,17770,0.40135,0.87301,0.53091,0.91916,0,0.94433,0.92485,0.96181,0.92798,0.95028,0.93102,0.96624,0.88599,0.30167,0.56408,0.30889,0.80944,0,0.00238526,0.00238526,0.00238526
40,17900.5,0.39367,0.86387,0.50948,0.91933,0,0.93567,0.94476,0.96658,0.93314,0.94133,0.95055,0.97175,0.89603,0.29113,0.55099,0.2976,0.80332,0,0.00235537,0.00235537,0.00235537
41,18016.3,0.39832,0.88579,0.51084,0.92047,0,0.95281,0.93877,0.9691,0.93978,0.95915,0.94494,0.9741,0.89719,0.28162,0.55357,0.29016,0.80864,0,0.002325,0.002325,0.002325
42,18150.8,0.39814,0.86299,0.51272,0.92097,0,0.94751,0.93984,0.96558,0.93368,0.95142,0.94439,0.97153,0.89161,0.29086,0.58049,0.29947,0.81225,0,0.00229416,0.00229416,0.00229416
43,18281.6,0.38614,0.87744,0.50401,0.91567,0,0.94033,0.94359,0.96802,0.93428,0.96363,0.9397,0.97296,0.89776,0.2986,0.53575,0.28553,0.80279,0,0.00226289,0.00226289,0.00226289
44,18442.6,0.37835,0.84102,0.48095,0.91476,0,0.96215,0.94762,0.96902,0.93815,0.96973,0.94959,0.97372,0.89584,0.27099,0.54163,0.27145,0.79905,0,0.00223119,0.00223119,0.00223119
45,18624.1,0.37989,0.82941,0.48293,0.91427,0,0.95259,0.94519,0.96611,0.93468,0.95705,0.94837,0.97255,0.89784,0.27897,0.54371,0.29087,0.80317,0,0.00219909,0.00219909,0.00219909
